d,alpha,theta1,theta2,target
1.210403702600771,3.305415287898162,4.094468294668323,4.425994956157904,-2.9122313467529723
2.052655161433358,3.2403979935305975,4.72042618355922,4.796126668200552,-4.608851094188538
2.0532146491418097,3.102092501888414,4.572748188953581,4.226087634966975,-4.519353434106252
2.6293207410679793,2.63243811342293,4.978741322495277,4.788351897085207,-4.349155294663754
1.385959599012286,2.7685272364203555,4.928981373261051,4.3891394915421404,-2.737058162543379
1.2773377579365492,2.0355924552925746,4.369807250187073,4.009147447750733,-1.3824426696099077
1.3209081659041735,2.5998444649743115,4.541880056619467,4.710335533086018,-2.135074397723924
2.2990938882956353,2.9526134152220456,4.72696594339693,4.665726884534633,-4.495536559549032
1.9985709909573555,3.9648527483970524,4.190222664633214,4.650140383320616,-6.461668688980439
2.202459722084497,3.740082255505924,4.695200984178649,4.151971449409179,-6.808243498304385
2.4285170682029733,2.7024193441515476,4.457578525663914,4.330484926542077,-4.158837839436123
1.5445591872271611,3.327590866058732,4.849109845649171,4.283647233269468,-4.0839051364023975
1.5939892570970242,2.7923234594502073,4.642258841022867,4.438937215096671,-2.9009430614748952
1.8742127827686677,3.8460623566462355,4.424140227325874,4.432075223724453,-5.3342597286743505
2.711825461332435,2.699282974344876,4.595402600510702,4.8547678687883655,-4.7234368962543085
2.8471036064044855,3.3077259912323345,4.216843672923898,4.310298606833324,-6.592424446140166
1.2518941146346687,3.95370898448149,4.877595044305142,4.968039708505012,-3.7098332083133663
2.4121333316931253,3.3578678874277252,4.49195639989085,4.7586087126136505,-5.846707756024406
2.7176671828317627,3.6759756281008364,4.4784942236988465,4.1165492627622005,-7.662704495689432
2.123680122184178,3.010681135859498,4.4815528207860735,4.279416797545537,-4.336317982022097
2.5542004678700536,3.4452672097254435,4.246373730395044,4.995575207907605,-7.881317351598359
1.592089522809385,3.644068615510237,4.040796998400065,4.856437045707027,-5.589359349297625
2.4299929844556836,3.1304544444393416,4.491337070043806,4.190526595519437,-5.359380065107659
1.0746194023961848,3.284435919572968,4.452175880818917,4.900961926587258,-2.656566227510174
2.080709081120081,3.2895037565824,4.9098338376864215,4.513018070198559,-5.065647292980661
1.6773974086688284,2.4247599904088375,4.442618122231429,4.890609517141663,-2.569405467453028
2.212331008486749,3.3550616366720605,4.127302260310021,4.06211573387632,-5.21871478026045
1.1539307900721183,2.494362750961798,4.633110567959517,4.762174099852629,-1.7346900145360062
2.220260652721726,3.0892461418901203,4.920853024461653,4.983347747210317,-4.645522084166694
2.203755294642642,2.5418114567675465,4.937571423520158,4.2645120158022705,-4.0282260275128445
1.595975183125035,3.7065546874385245,4.533193525620145,4.559737256967643,-4.320792781699492
1.7399607016782983,3.950326849727948,4.338939151951083,4.287416957113346,-5.138894436785132
2.4063106376905994,2.144470097650232,4.703653879024185,4.7189181339006,-2.7541693849262785
2.0767432845991816,3.9488191512874935,4.266192788424887,4.772510206826966,-6.8052206713162535
1.8645530873315848,3.6711751796593353,4.830761257681441,4.556266706152552,-5.131533325442053
2.7422099700199434,2.3672092606312045,4.383650548789765,4.816284047010846,-4.008838305261232
2.0026926042750786,3.5865805175015124,4.3765367859197,4.767330080195639,-5.504653235853962
1.140660397504125,2.170675950737843,4.757211921623362,4.069049713681847,-1.5817995274094234
1.1919627053585624,3.035460514308369,4.5646298640633365,4.476569540553716,-2.4332851135213978
2.1228738676426193,2.833967297063929,4.970041208668032,4.584275619843955,-4.116917975344961
2.4946138327179215,3.6498708009277157,4.75315825588422,4.89879441304314,-6.665794075876677
1.0204870031464421,3.0440692613461837,4.473351153256538,4.307686718008229,-2.1076667729782224
2.190709640165048,3.9367252221311206,4.2695520598734165,4.0050833846369,-6.616972138507018
2.688765209302443,2.347625494706292,4.322971783247908,4.370439239652933,-3.6263129713717572
1.0440160191027257,3.635868853997244,4.992088865646546,4.928324855240829,-2.756282446242225
1.2519901762953947,2.604721053988433,4.916199635689943,4.3695629120762325,-2.2455439004550684
1.5572658720403547,3.787205270059265,4.150674050962913,4.107870523880865,-4.343567003327305
2.810943375427421,3.84517471243239,4.315610926293251,4.338155574087796,-7.99923823054569
1.9387563793094162,2.1174284948058775,4.174608231450697,4.134528261657583,-2.1676040075177854
1.002964818406175,2.3521867880111507,4.456198864811115,4.888829861326284,-1.44993305127278
2.9208034363983826,3.8611409812844837,4.018516406733584,4.329310412500896,-8.687416619027095
2.3645322040437025,2.2000452311650394,4.804585622055366,4.45980619638121,-2.957192467766638
2.2773736180475583,2.9542801635850475,4.090120117335559,4.255822858931738,-4.496641995547518
1.2335077861448365,2.7441311146468967,4.8197472882461225,4.70273678558874,-2.1622356082798535
1.2344957832281511,2.4115583076462217,4.449537047974898,4.518071477090409,-1.7454592703178722
1.453177370725088,2.4341358425621014,4.35061197703159,4.94516454379355,-2.3726421568358878
2.3817941155633098,3.6496190661198664,4.870556583257933,4.019257477854003,-8.617320035759613
2.7564002672027104,3.660949684471965,4.194468392374501,4.453949782996624,-7.532710700001559
2.157435979463206,3.3031560885445863,4.059589490590499,4.8624184457771245,-6.489978486787333
2.44798706939471,3.5315305635506524,4.085454323383623,4.039638164852951,-6.202226293206378
1.3823604887583203,2.945701254203094,4.813884761892859,4.777393535991377,-2.690997983766885
1.6268061409520422,2.3569526655767756,4.579761416692844,4.401025341086334,-2.232469538215063
2.747205124120357,2.911267893030704,4.012717443690449,4.68950220133755,-6.281104922334048
2.1401368217017724,3.9533769135295236,4.045475186190465,4.121333467903295,-6.335171637227716
1.0888253481247792,3.0065596584016974,4.808337144283905,4.088366270463594,-2.684789005252227
2.556009873825797,2.690789960202199,4.49061751881326,4.739530825601105,-4.421011416972842
1.2647700822567938,2.2736204255348955,4.633303922596229,4.071452287481745,-1.8033837394870222
1.6384264760847151,2.6529157211357965,4.368250320274662,4.57061574728904,-2.748919457352196
1.4041382940421692,3.412274980954649,4.978309392109748,4.148560292028474,-4.524033656711402
1.6602365868862077,2.6457074826042355,4.572711609409959,4.709854613981058,-2.7510089070245693
2.0422697788028845,2.868029283380096,4.2298102147712795,4.086031087164964,-3.844432763427399
1.859874812921256,3.001705220373625,4.187556687154489,4.069433406275049,-3.742483371774465
1.670821255039881,2.4590839346380857,4.708006860706574,4.007265415617955,-2.928422724130824
1.4399110909090016,3.096899683811873,4.842410803119423,4.399036152902512,-3.257434665599544
1.2678153920600537,3.693368217318843,4.469774542480928,4.269155018515184,-3.469453030320996
2.832651577549151,2.3018089903318675,4.0427170885222035,4.043809002657005,-3.6875728226467435
2.321796361281072,3.3579457960763834,4.470370530874488,4.045059949856435,-5.878186275747914
2.1177550233719957,2.1768266947928145,4.921093097503252,4.4297340792516495,-2.7120910583669224
2.5107782418633926,2.915279148396225,4.5010315546906305,4.694426663191653,-4.876532927898863
2.2332144715868045,2.5622117640852426,4.478370356661966,4.20796539479421,-3.582384768140809
2.3254795604205496,2.7428539053467693,4.325153915600599,4.087162348545572,-4.138454233221809
2.3709797327181046,3.7388858571453065,4.058943280709168,4.377402582060612,-6.762100416606023
2.9366676779977636,3.709487420130251,4.588008958987842,4.01159432524295,-9.117199658058476
1.2526710349795178,2.8745125730815353,4.295453743684856,4.728484546058241,-2.5207673334389264
1.3198335283373575,2.803029702139642,4.977939314427595,4.2067483327962005,-3.0066669494195697
1.8698531771073013,3.0748674839785792,4.85087386698375,4.302760158760066,-4.3618629492088346
1.7116920764496968,2.5941692532207377,4.03072428588464,4.10895993806888,-2.7347646640687584
2.26482082134436,3.446584134057801,4.442970558564542,4.256124365585743,-5.61685037447708
2.1374493316735244,3.7422548105360516,4.440951331330201,4.339753396183311,-5.885190998489895
2.7756221490479582,2.951482265724887,4.072159652178631,4.214998292527307,-5.4580961446563725
2.620067567797837,2.1978869927883062,4.773256565988668,4.710030215175916,-3.142860934535086
1.2161292328515758,3.3966572334389538,4.517520643411548,4.9642672222483215,-3.1537648168592716
2.590758288239386,2.438440632981259,4.81789203857084,4.470018274120212,-3.89198160425801
2.4204982633610874,2.205004317047993,4.9643744753559815,4.737753890323109,-2.9689373800691556
2.2771369583539762,2.4275243900668437,4.544535426731144,4.537428879831887,-3.2507266840798428
1.4157508524266864,2.2121598780221907,4.771924760298451,4.97837548314126,-1.7415860929172815
2.050050649652534,3.937951687330168,4.263661969668778,4.066337879038667,-6.117622919910363
2.5521799336596995,3.1407882199793433,4.835068790008667,4.441936223615612,-5.79923972622107
1.5511255836724402,2.2716901518702812,4.450074249651124,4.9094179730715855,-2.1255332635360906
2.0382275382076123,3.284928415232626,4.158541562201121,4.195804891248741,-4.659683848384103
2.9747306545707275,3.267948526682444,4.77972627011123,4.213722441900506,-7.661378564015887
2.3584874155872115,3.3626840352091767,4.797104403519585,4.837817785883757,-5.575922067572041
2.684987960596948,3.4151004654790817,4.645020198440189,4.927056151963331,-6.688933133976112
2.9403148158680374,3.187777450648423,4.080979461204922,4.852259026274289,-8.198849549515657
2.418875533250432,2.268846781617191,4.782338831197651,4.35280445338007,-3.2757182840660493
1.8827377480213239,3.281694921848712,4.639413292050866,4.927904359498834,-4.436350158246722
1.4548890845500568,3.5071907435876692,4.277957876404665,4.533265378136722,-3.7420692612136937
2.339377656878406,3.7408552149734895,4.89451478055817,4.090692527124097,-8.453238130379235
1.036959636800539,3.1623155853082414,4.010750018227388,4.02732212567188,-2.2424679280314748
2.7944624219520704,2.0336113822291404,4.064489182387101,4.7663110848897245,-3.4321344194047314
1.350924419890829,3.422207862630364,4.544437624072737,4.3153137492902855,-3.339764721359108
1.8337343429765507,3.9606755863679233,4.094787481334527,4.254366531233717,-5.484732074986819
2.4379439301456927,2.4893322995134297,4.146019293616302,4.34839757010517,-3.684555040893141
2.468777380684119,2.2718339108926484,4.7924405422447585,4.197153612729871,-3.5657650549540048
2.1829701662850054,3.2184944725787297,4.449435004924166,4.124751168911694,-5.043974280056296
1.4984381095554902,2.0754578294039283,4.500540222216167,4.792900867329525,-1.6590149841776678
1.531138686210411,3.28989472269046,4.163353853307011,4.45317928810777,-3.6219931429729675
2.762861099241415,3.642033009352624,4.823332868440387,4.199652297912232,-8.564644240090447
2.049418052332844,2.8092576040562465,4.783922899869928,4.482628954358157,-3.835339440394795
1.923001815471446,2.695282646163416,4.3478439027777345,4.803858644150402,-3.5225779712453766
2.4874833707262027,3.4871903684661394,4.078614852406524,4.875284621123256,-8.075226965466868
2.7165820965161966,3.6542013886469276,4.379322830559397,4.832439056051211,-7.830794935074583
1.777369083907853,2.080742534643192,4.273513089208655,4.9168373729013926,-2.2206915795000817
2.8894396044063555,2.5113296030207968,4.895552631412999,4.438998991073038,-4.7120717354928825
1.3296869188728486,2.1261996421299165,4.468493018170844,4.968846850232172,-1.6337016668057465
2.3278436228540693,3.8867718826934774,4.169479064319819,4.626437105659489,-7.317066236513673
2.00995089669558,2.2175714844766308,4.484474777664959,4.341284322486929,-2.4646432874040376
2.3097411371756347,2.071607719674012,4.599067093911781,4.237996279421382,-2.5876699702956736
1.5346170962331844,3.20599376988102,4.369980999915375,4.095922799084154,-3.484477130661261
2.840567379186079,2.252730084798851,4.189135779460585,4.457726611390147,-3.649075845977127
2.3082980655000065,3.8101560604730533,4.997484626724416,4.043023007319321,-9.74313304286677
1.427243252410555,3.4231523809639737,4.849547502490342,4.144316946706524,-4.241432317735664
2.133719668912078,2.8613632464588443,4.447852045202013,4.854288094487986,-4.226786059265528
2.667003670524254,2.6296763180955898,4.781625330439433,4.087241203900415,-5.222462077902229
1.2800466244903235,3.5279888576553566,4.572525794449053,4.944078817247734,-3.417645055953088
1.0321442355753807,2.1577768777233572,4.368912457055285,4.581755256859681,-1.2137076059644942
2.103816543341736,3.096940586183654,4.5126398948889825,4.000729512922934,-4.884930847767173
1.4106527182149113,2.665355736263455,4.368920400150418,4.729727407800376,-2.4646357706309763
1.9001935710370406,3.193063835890058,4.762586767175101,4.436507280410265,-4.341457408253742
1.6837687255151368,2.8548826443382285,4.4323337245371786,4.35370388881453,-3.1303563348566192
1.0835972784982095,3.70901962902564,4.245658906408893,4.941274343037584,-3.593011253128893
1.1470200807501238,3.4102826734309835,4.7238001610735445,4.13393609312594,-3.1801914274542393
2.908435199628597,2.200347466124133,4.415987057615045,4.374213516832989,-3.4932280464440986
1.3844371885305131,2.7021228558262975,4.762724901619159,4.6174272757217825,-2.3747461142087687
2.1167652718213557,2.4335047116112727,4.641844608995901,4.883617376250182,-3.098260605862413
2.988245131122773,3.164592454514503,4.428876037048244,4.519895195289509,-6.488742798357834
2.9859336743421356,2.05790550239225,4.610080660086249,4.129776945688076,-3.4191877699965296
1.9112160609828017,3.3417265102642713,4.532629114922756,4.809929686551992,-4.611127420404179
2.0948956515016874,2.774163099201705,4.606443053613909,4.827744271708478,-3.78452679978786
2.9872115856759764,2.086244742340435,4.548443377679748,4.594488450371779,-3.247169359773004
1.7462912334590808,2.4559973752736983,4.537687287937591,4.763589216505428,-2.589348200908367
2.146571480874693,3.6430322958257872,4.224220603036917,4.909367597080914,-6.894209117773991
2.7045677223245788,3.750753922609616,4.4838416047076795,4.4005968274130485,-7.459995462639371
2.2004817114906157,2.699223809614448,4.4688177098346715,4.029939332281198,-4.016886493011421
2.8038226255308327,3.949555854106162,4.919981456057206,4.499521219308432,-8.88774311269687
2.7248801085929286,3.7300869605876077,4.289575824094984,4.671334734095543,-7.886897137467728
2.31143507134009,2.4968619105840966,4.453574806156423,4.854080285034705,-3.667110671660357
2.584613414579823,3.2541227732771385,4.140497802707893,4.546115208543685,-6.211573006750228
1.8083557912342318,2.632548901547851,4.858668145814807,4.816152469506102,-2.9541639102615074
2.860827335050737,3.2765511875734337,4.00436624383688,4.3813032910953895,-6.883042695318913
1.2405566615468844,3.6302193387932613,4.90217303384872,4.410648205725769,-3.5967811336761635
2.879527035423645,2.196390547719334,4.974171389709772,4.945898505824439,-3.445985261069566
2.4699986685574222,3.33921628447648,4.285188182759645,4.287381436135866,-5.777871802332012
2.3576072253333917,2.13529285689164,4.809448496215239,4.160861090104207,-3.1061400137174457
2.892421470572434,2.8620656662330886,4.933020901635239,4.392187472146732,-6.022894794981099
2.297143908380596,3.9360895000194596,4.219498589143648,4.102078225317008,-6.781858289933478
1.156900017499765,2.29407074166863,4.247018268604463,4.974721566774398,-1.8177672433231225
1.4955173677091944,3.3878094181431297,4.723883531667676,4.333403015976455,-3.791358674112247
1.5146061973503533,3.018773758679445,4.515194664013013,4.988646626058897,-3.3330532433914577
2.5356312536224843,2.2733465198048997,4.614574136917392,4.395017305887442,-3.283479985527416
1.494319746488369,2.300212929325491,4.876374236584247,4.791065462005039,-1.947871050069084
2.7602687391952987,2.7455531845865218,4.278138427173733,4.092831091340416,-4.879430238566096
2.704053160135639,3.8145561881174452,4.786336366267216,4.3478602708985274,-8.227362618371536
1.1619284789250393,2.061424083274396,4.593183938200362,4.763977672016814,-1.245501289494757
1.4224838544018763,3.551098688677779,4.389678744908534,4.636297147671201,-3.7166403469189615
1.4989468982290821,2.870117005141478,4.7558272642950215,4.786483913857312,-2.8041832477500126
2.554889152675857,3.7542562478035384,4.163430471617312,4.740065007369634,-8.06684761784545
1.279679011513737,3.4610644132396353,4.612068476892284,4.064287073474932,-3.5526680024965147
1.759377864737412,3.9379744790172575,4.663928451064608,4.093998254323608,-5.914547903509782
2.6182773236678676,3.0883556706192272,4.040663918646191,4.295137951409427,-5.604229045421513
2.0207600667204257,3.957482328703904,4.827202245589001,4.214226800010328,-6.992643880539202
1.4300170203336982,2.735842862887779,4.070433674829442,4.31495719879876,-2.537564570997952
2.6083535542598333,3.647583510862842,4.740478619973033,4.479054515289043,-7.095032891729893
2.3013852455665065,3.346113795411303,4.943104764158903,4.182855595786593,-6.851775031728421
1.9412975320030204,2.4843253355032746,4.603335491324109,4.4839663940364245,-2.8962117234434346
1.6089119701192705,3.7404957545544066,4.381243373896766,4.508606938186116,-4.437577625107847
2.7340553350111025,2.4422988709884574,4.0209756682346205,4.285827809603361,-4.043354600371927
1.8766913491514154,2.505191597951066,4.2012975763679155,4.465100819152422,-2.896393894633443
1.7010586613065453,2.56503278823806,4.8337310820834825,4.874232639136015,-2.663784326253077
2.046392169869309,2.5010435270922704,4.223249666238755,4.293415235559671,-3.0771326320630537
1.4501753598232716,2.0467027232086297,4.192984716684334,4.695979211340004,-1.6556604044528158
1.5741703368767745,3.912667312482614,4.814150122840802,4.430018181990192,-4.867555296910588
1.1926515261849542,3.123747153013439,4.1948956858273725,4.3062966001551874,-2.5448395866166735
2.208771267032745,3.63287961161652,4.057622874433511,4.229475948916379,-5.883387201033828
2.5109794034529687,3.6018587939913678,4.2821442024968075,4.5171785667731985,-6.676895233933715
2.0229414467146567,3.157492810643282,4.709231417050609,4.001244718766628,-5.3389558173004605
2.879926074740755,3.895133522780445,4.05072010014981,4.993905895733178,-12.415924169920057
1.754657792181485,3.7652380506941556,4.7431902215117425,4.611915489329267,-4.885259175753806
2.417357949977922,3.546682009500866,4.873643481127474,4.055930468067899,-8.171099187498221
2.2795654605359053,2.324816549750972,4.0051885958163815,4.156233664914482,-3.044241851515519
2.452972463080468,3.5884267058911568,4.631005931571993,4.488775861126057,-6.399879132099666
2.621941742589086,2.9087961535895808,4.664699175801356,4.0938170627213815,-5.674364282934587
2.9529157513970246,3.8415854251122337,4.627074462687315,4.3042509449526065,-8.749583308348283
1.5967280415445861,2.4731305581760914,4.528026169224418,4.659442761628397,-2.3667206310562303
2.7904006612317946,2.6004370545599578,4.342778158061668,4.001194927871021,-4.660326621098717
1.8012256375545448,3.847234120673637,4.362990499596905,4.253507587878809,-5.152998539156797
2.3284313447429326,2.080296034715621,4.6219643420065655,4.458554150425497,-2.5382314394522147
1.5613785690892137,3.6474073625942114,4.077523242331976,4.137617469380685,-4.139469512061947
1.5219979377333985,3.466609911944881,4.2158829306588474,4.638960077563151,-4.029945539770067
1.2271166511672362,2.7079473612017653,4.4656296999430865,4.013318677991264,-2.2619703136008176
2.0102421965702764,2.3668194818299657,4.043273437505834,4.534570962588633,-2.996817226479171
2.437110189086958,2.1646595929583112,4.51781861177243,4.453302726000816,-2.8424486621005745
2.9847504660917714,2.364293537755228,4.036035250960514,4.727497003917544,-4.855882152242154
2.552636710738194,3.5726688162261744,4.350730541539877,4.521725660088764,-6.642781203636987
1.913615943435794,2.1967799307995035,4.084801989595268,4.351323203679997,-2.34712419423652
2.4683192554690017,2.174801101835242,4.807604868726217,4.661600890485312,-2.921074067369682
2.1992732751670365,3.6736263849571795,4.124069088406364,4.406848750121747,-6.069515965908436
1.6983269808441037,3.267985326897232,4.748207716492148,4.339453065711645,-4.111113047107763
1.034918287611641,3.3688776652898076,4.340958160263555,4.856219020400429,-2.724349770015635
2.434426096777864,3.6047759478278314,4.7950521529682675,4.096091769970223,-7.766863495275778
1.3637661926218814,3.787848253995676,4.10220183273991,4.434173540483573,-3.9736129094088515
2.953346190575114,3.0162595951707294,4.1356257678170625,4.287857543816267,-6.006884655181038
2.93297010670378,3.5057629659150944,4.888068727197133,4.941041463752334,-7.357357758889552
1.7542798348705633,3.8290802506877215,4.956051686105326,4.5757267234587715,-5.2610859835335155
2.124455617000903,2.0027808648405427,4.718909047876689,4.468006174040244,-2.1758026813337397
1.5886681762702273,3.737499638964647,4.485677445709639,4.8821478357858,-4.632469883329036
2.2425106999705,2.3965838313506733,4.765718278747785,4.017389940496967,-3.8594036892891257
1.4408654088677024,2.6299861841409493,4.8739778015585635,4.839882596906049,-2.3495800672275053
1.4582650836420485,2.6492770889615977,4.5968179038235775,4.52789636561317,-2.409235674810326
1.8733142497266726,2.6441416091453545,4.074414887010706,4.167165648399637,-3.089629743411219
2.4251932787535764,2.864547927537322,4.10969468595791,4.257684791699795,-4.558825364066853
1.2869900813930073,2.5717306068073995,4.767495266573579,4.933646416492582,-2.043060108842112
1.7932525813647127,3.716767250846111,4.2636064342831865,4.127223375249997,-4.9077604191916455
1.4380483320833912,2.734405912087061,4.044999241107385,4.218171971960834,-2.5217774918199187
1.0618199160619015,2.2813814171258486,4.0689724201260695,4.228975501518453,-1.3727874526178787
1.993368566574419,3.4815839076510464,4.644799592747841,4.632865992494711,-4.946985005756087
1.775502832499807,2.885162912988922,4.577264990642316,4.818647681998531,-3.420759276028888
1.3023193946901772,3.246562346823352,4.569793251828449,4.111518014877145,-3.176304816639734
1.1131094796201855,2.96394941472702,4.017519074270147,4.302168888235328,-2.2539073339833835
2.434636748323536,2.441922944127424,4.105399978307921,4.821596719626439,-4.251665258065013
1.0577405772845214,3.077129456271072,4.43384089902356,4.183954765736833,-2.2498027543926713
1.5427600138128073,2.4325907125488584,4.37288216654918,4.022611737320952,-2.3095242830407785
2.193565981211073,2.168226437183209,4.755082814912224,4.57497083881583,-2.5912685414599324
2.697935283000393,2.5884447691485066,4.38768486364627,4.67075102882827,-4.412178367292246
2.2203181717039926,3.44145816222771,4.596559581892882,4.4862365272819025,-5.4464702262124085
1.736014163545335,2.3747740026181434,4.107447594921053,4.967924527086836,-3.160377813252835
2.288414513222872,2.619020482619777,4.544280252094564,4.603275968246121,-3.709660508739195
1.535453553850511,3.8545063803933615,4.249586373535751,4.881462079787296,-5.176558589127152
1.3067433483278672,3.0099726360160073,4.224641015117131,4.336263848118454,-2.638845452117292
2.2696641288955086,2.652610064724136,4.980916217471442,4.915496749495473,-3.756705663560077
1.6277156835251436,2.3296499812479565,4.513924722627083,4.968300962602711,-2.3296804439821326
1.1569158231110992,2.682375581943804,4.73543065098116,4.150758000736549,-2.214293048032948
2.742076472532813,2.4630015286041873,4.94546854457977,4.851552227691492,-4.024275482541146
2.2722685238474263,3.179530906151324,4.10640224461427,4.09832554757952,-4.952602361306918
2.255831305007897,3.1089805215062736,4.4277840245606725,4.844894952282779,-5.087538534022616
1.8905780872533653,3.452155715622104,4.5820121434918315,4.806618728792959,-4.728077748176547
2.4738064409404146,2.541184672000604,4.04171240501879,4.42933202170464,-4.0269824955169
1.5940330947088446,3.096074898515912,4.815955475129463,4.078681478263378,-4.157261968821164
2.36066796023872,3.2963005180252707,4.5755276554417685,4.0164094771683905,-6.1379146722918465
2.202206824086821,2.052101655109809,4.98355183428702,4.72717442224041,-2.3690068129161546
2.310526950399546,3.6185794943478555,4.486622657065574,4.218779812604073,-6.224176145629906
1.2761445997363647,3.2802168095106286,4.8975483275762155,4.055351954661877,-3.9116641146276114
1.8404545574478364,3.6092884606285907,4.807405427202224,4.038612201661257,-6.15859482700111
1.7608139637368325,3.1008394333953877,4.509692613714619,4.3805892936291055,-3.7226132921684556
2.349806574599878,3.075971150133646,4.111205611550816,4.377590875756801,-5.011526374540505
2.984371937692101,3.015156487266104,4.586955404371676,4.480471590770029,-6.039665462340488
2.1711885098224544,2.3159503298253217,4.081005165532461,4.815784241939237,-3.4852495715901766
2.0325311035429743,2.5464974195247767,4.381401226097998,4.055404667284354,-3.266847315681363
1.6539687039781712,2.563712492204885,4.9253360562123465,4.5969227096679095,-2.6897463138693123
2.338923543048935,3.6303631259189535,4.535161161689691,4.575540892893631,-6.156152675746576
2.4123374006898817,3.2862741869350516,4.787164702703134,4.592354215302946,-5.59642723512249
2.0592399959039573,2.637696137795266,4.413956506449247,4.8014006727691,-3.5639582736500817
1.274422464519244,2.3188273945358904,4.848460039930959,4.650012011802259,-1.7041111494049002
2.692060998142363,2.2640443166524182,4.050680946446949,4.1400992208335,-3.4123405564104625
2.907043263369026,3.2021322275418194,4.516185517888014,4.957836540358549,-6.90670123304926
1.0278744869826413,2.1824692050572763,4.436526946806711,4.0008538259789095,-1.2986211555919924
1.3351207975748351,2.1856259808067247,4.9301912037871904,4.040713807453587,-2.1218598994574354
2.403660184142351,2.4432211305916205,4.856936408344674,4.568173895806159,-3.5740122914344026
2.9398670123927015,2.4683982407200062,4.1258063666462865,4.574295413146784,-4.643735877856769
1.6387825018122977,3.220116310115798,4.512543122863258,4.598636992416123,-3.6485992049689266
2.7630094944724983,2.0511039783657816,4.232837057619403,4.853473104276084,-3.320496682569784
2.1444985589172774,3.1752155103216277,4.493702492740664,4.187011891662081,-4.83637053072824
2.2856774851885806,2.690151346189925,4.054285400753429,4.950575729871461,-5.319183409575953
2.253409571374024,3.1613593837593816,4.345405828295811,4.2481925211739,-4.887960498268189
2.1147356881227974,2.5073100507462573,4.1156325121471244,4.509467092099955,-3.3721118314127705
1.5805578419086226,2.0860862436889094,4.359454411248571,4.081830759265049,-1.7622341721155652
2.7718458338724234,3.43023620616177,4.478191289589197,4.780595232927522,-6.981530499205283
1.2631611427685099,2.852378063892487,4.491540017075653,4.136727403250809,-2.4529825089827706
2.555523796810715,3.163243460571902,4.65098020384617,4.92240999297571,-5.686401522128415
2.492096347175101,2.795428076070042,4.067302024536294,4.547049585190113,-4.880140175924239
1.2682028359195345,3.1124937487259725,4.742642113668362,4.403714492365908,-2.7996083192845496
2.96676591069501,3.161107334281334,4.084252241639671,4.999425331408661,-9.114212284417677
2.08319446472961,3.3014512641334353,4.40747570292566,4.927609945722301,-5.335987499267815
2.326650806128586,2.768539347044258,4.583317771680196,4.2117720815885855,-4.331918882221503
1.0582596487765852,2.989540906467261,4.72989753709142,4.4148054492798625,-2.186100138138306
2.9017555871316647,3.263269677650046,4.398947161808651,4.886521915735692,-7.210607430266446
1.1308733235486434,3.2847493879857494,4.701757268640232,4.833703221663561,-2.6010947841886627
2.176012605385008,3.2382149659358053,4.637630745112018,4.356042075550102,-5.021490827411585
2.4578930054889363,3.6952686840440885,4.809762801172905,4.730769439514544,-6.640980377009406
2.1752046186407776,2.892381290111242,4.0137773398710905,4.962551296141154,-5.966588184101761
1.4014444013886418,3.140389765070241,4.720609952790796,4.5384753679837235,-3.0377480489617708
2.9629174402130003,2.9196934606537166,4.108098804563405,4.928698808047767,-7.454969145773645
2.1020901307212276,2.8249154401736676,4.080029348851558,4.816361371038949,-4.743776362235332
2.333755255830434,3.2871126814101714,4.300339496077097,4.115339875063404,-5.408320751937631
1.200013512189339,2.7982431383513777,4.641525399142174,4.235430437500152,-2.2954531093158237
1.1848633479698696,3.4173358693416125,4.921569240258007,4.252560567263748,-3.4374557482769506
2.8520084521689295,3.0726251447140727,4.016320095297443,4.771284885385569,-7.435303962899597
1.576694602896512,2.0473399748915364,4.292583573983611,4.258016812024665,-1.6519982999815936
2.483369830220633,2.089318480478692,4.510040287320173,4.715555855233861,-2.7442372048708017
1.943338412494397,2.218072058931261,4.198684593901808,4.326967371551514,-2.3806089876531584
1.1392621579808901,3.672323151761815,4.910603475660769,4.140391042282523,-3.9123594005523503
1.983432810886244,3.0770930475342277,4.556157487992929,4.973047567328703,-4.404481996482961
1.094043317283482,2.9065556945068582,4.769428803800409,4.268024794599314,-2.2961407912015974
2.0613297859351123,3.7080765475104576,4.357217636128286,4.8390310106747805,-6.13205992607591
1.6320971779035183,3.510691652860684,4.750304751434999,4.836592819126938,-4.109592854143785
2.93465035020109,3.4138474677028787,4.108562485834321,4.247237391724927,-7.136788974927502
2.7889971612164732,2.0423206043230233,4.882493596007398,4.121126708760761,-3.568444573863332
2.2419024275150043,3.808022535087354,4.917101981895494,4.720176810470155,-6.3931754593236025
2.306929450402534,2.790084826453329,4.351694658927375,4.686659883121138,-4.305766113769473
2.619683323485329,2.9415107422217455,4.461925153004044,4.219555711414601,-5.199558951661374
1.6680162170637676,3.861637220048906,4.873514571694564,4.270269160536396,-5.551566552756783
2.377704360209039,2.994114704795854,4.878935661610946,4.0604790059304765,-6.21720377617803
1.2191656321194342,3.6763535354769585,4.347972402599526,4.309676336316732,-3.264800129258735
1.5141207345271275,3.8485992168889247,4.710266127845752,4.440129640474358,-4.440960317754988
2.312999246140304,2.2185434978758383,4.124640428934219,4.768416922538392,-3.2696116015842547
1.2717721628618537,3.422441442532114,4.711651396357473,4.28330795839207,-3.312382744869289
